name,category,geometry
Unnamed Location,mice,"POLYGON ((1.5267343 42.5053936, 1.5268914 42.5054137, 1.5269234 42.5053347, 1.5267522 42.5053176, 1.5267343 42.5053936))"
Aparcament Etang Salè,mice,"POLYGON ((1.5350029 42.5137543, 1.5350135 42.5138273, 1.5351147 42.5138643, 1.5355055 42.5138184, 1.5355215 42.5137444, 1.5352549 42.5137297, 1.5351162 42.5137323, 1.5350029 42.5137543))"
Unnamed Location,mice,"POLYGON ((1.5317178 42.512093, 1.5316776 42.5120853, 1.5312646 42.5119682, 1.531451 42.5116003, 1.531136 42.5115119, 1.5309147 42.5117541, 1.5309479 42.5118152, 1.5310421 42.5119889, 1.5317178 42.512093))"
Unnamed Location,mice,"POLYGON ((1.5310421 42.5119889, 1.5310488 42.5120322, 1.5310254 42.512047, 1.5310303 42.5120666, 1.5310539 42.5121607, 1.5310539 42.5122225, 1.5310539 42.512241, 1.5310438 42.5123015, 1.5312198 42.5123473, 1.5313406 42.5122863, 1.5317178 42.512093, 1.5310421 42.5119889))"
Unnamed Location,mice,POINT (1.5324486 42.5086547)
Unnamed Location,mice,POINT (1.5227442 42.5062587)
Andorre racing,mice,POINT (1.5150967 42.5049425)
Unnamed Location,mice,POINT (1.5321654 42.5084906)
Unnamed Location,mice,POINT (1.538837 42.5088377)
Unnamed Location,mice,POINT (1.5421777 42.5094157)
Unnamed Location,mice,POINT (1.5343232 42.5110262)
Crèdit Andorrà,mice,POINT (1.5293718 42.5085716)
Banc Sabadell d'Andorra,mice,POINT (1.5309416 42.5084002)
MoraBanc (Seu Social),mice,POINT (1.5311503 42.5080817)
Morabank,mice,POINT (1.51491 42.5456079)
Crédit Andorra,mice,POINT (1.5162739 42.5437051)
Banc Sabadell d'Andorra,mice,POINT (1.5345783 42.50717)
Andbank,mice,POINT (1.5310576 42.5060253)
Unnamed Location,mice,POINT (1.5313005 42.5081877)
Unnamed Location,mice,POINT (1.5311216 42.5081753)
Unnamed Location,mice,POINT (1.5310387 42.5081769)
Unnamed Location,mice,POINT (1.5309634 42.5081842)
Unnamed Location,mice,POINT (1.5309424 42.5081842)
Unnamed Location,mice,POINT (1.5309247 42.5081785)
Unnamed Location,mice,POINT (1.530917 42.5081736)
Unnamed Location,mice,POINT (1.5309115 42.5081647)
Unnamed Location,mice,POINT (1.5309126 42.5081549)
Unnamed Location,mice,POINT (1.5309203 42.5081427)
Unnamed Location,mice,POINT (1.5309435 42.5081149)
Unnamed Location,mice,POINT (1.53098 42.5080668)
Unnamed Location,mice,POINT (1.5310309 42.5079886)
Unnamed Location,mice,POINT (1.5312333 42.5076388)
Unnamed Location,mice,POINT (1.531522 42.5077692)
Unnamed Location,mice,POINT (1.5315607 42.5077929)
Unnamed Location,mice,POINT (1.5315706 42.5078108)
Unnamed Location,mice,POINT (1.531574 42.5078288)
Unnamed Location,mice,POINT (1.5315695 42.5078491)
Unnamed Location,mice,POINT (1.5313959 42.5081443)
Unnamed Location,mice,POINT (1.5313705 42.5081679)
Unnamed Location,mice,POINT (1.5313461 42.508181)
Unnamed Location,mice,POINT (1.531324 42.5081851)
Unnamed Location,mice,POINT (1.5311954 42.5081783)
Unnamed Location,mice,POINT (1.5344246 42.5082317)
Unnamed Location,mice,POINT (1.534242 42.5082595)
Unnamed Location,mice,POINT (1.5344201 42.5082725)
Unnamed Location,mice,POINT (1.5342536 42.5081653)
Unnamed Location,mice,POINT (1.5344305 42.5081764)
Unnamed Location,mice,POINT (1.5397139 42.509)
Unnamed Location,mice,POINT (1.5397253 42.5088711)
Unnamed Location,mice,POINT (1.540083 42.5088866)
Unnamed Location,mice,POINT (1.5400691 42.5090193)
Unnamed Location,mice,POINT (1.5344208 42.5082668)
Unnamed Location,mice,POINT (1.5344104 42.5108184)
Unnamed Location,mice,POINT (1.5340777 42.5110819)
Unnamed Location,mice,POINT (1.5343018 42.5112304)
Unnamed Location,mice,POINT (1.5343384 42.5112003)
Unnamed Location,mice,POINT (1.5344072 42.5112911)
Unnamed Location,mice,POINT (1.5343201 42.5113654)
Unnamed Location,mice,POINT (1.5347105 42.511614)
Unnamed Location,mice,POINT (1.5348147 42.5115252)
Unnamed Location,mice,POINT (1.5354539 42.5116919)
Unnamed Location,mice,POINT (1.5355488 42.511611)
Unnamed Location,mice,POINT (1.5351634 42.5113595)
Unnamed Location,mice,POINT (1.5351384 42.5113787)
Unnamed Location,mice,POINT (1.5349898 42.5112853)
Unnamed Location,mice,POINT (1.5348779 42.5113824)
Unnamed Location,mice,POINT (1.5348025 42.5113344)
Unnamed Location,mice,POINT (1.5349533 42.511196)
Unnamed Location,mice,POINT (1.5346016 42.5109528)
Unnamed Location,mice,POINT (1.534371 42.5111788)
Unnamed Location,mice,POINT (1.5344386 42.5112642)
Unnamed Location,mice,POINT (1.5346884 42.5110462)
Unnamed Location,mice,POINT (1.534595 42.5109813)
Unnamed Location,mice,POINT (1.5345471 42.5111717)
Unnamed Location,mice,POINT (1.535158 42.5113619)
Unnamed Location,mice,POINT (1.5349416 42.5112067)
Unnamed Location,mice,POINT (1.5346948 42.5110112)
Unnamed Location,mice,POINT (1.5159618 42.5442746)
Unnamed Location,mice,POINT (1.5160624 42.5443381)
Unnamed Location,mice,POINT (1.5160912 42.5441605)
Unnamed Location,mice,POINT (1.5162095 42.5442135)
Vallbanc,mice,"POLYGON ((1.534242 42.5082595, 1.5342536 42.5081653, 1.5344305 42.5081764, 1.5344246 42.5082317, 1.5344208 42.5082668, 1.5344201 42.5082725, 1.534242 42.5082595))"
MoraBanc,mice,"POLYGON ((1.5397139 42.509, 1.5400691 42.5090193, 1.540083 42.5088866, 1.5397253 42.5088711, 1.5397139 42.509))"
Unnamed Location,mice,"POLYGON ((1.5159618 42.5442746, 1.5160912 42.5441605, 1.5162095 42.5442135, 1.5160624 42.5443381, 1.5159618 42.5442746))"
MoraBanc,mice,"POLYGON ((1.5313005 42.5081877, 1.5311954 42.5081783, 1.5311216 42.5081753, 1.5310387 42.5081769, 1.5309634 42.5081842, 1.5309424 42.5081842, 1.5309247 42.5081785, 1.530917 42.5081736, 1.5309115 42.5081647, 1.5309126 42.5081549, 1.5309203 42.5081427, 1.5309435 42.5081149, 1.53098 42.5080668, 1.5310309 42.5079886, 1.5312333 42.5076388, 1.531522 42.5077692, 1.5315607 42.5077929, 1.5315706 42.5078108, 1.531574 42.5078288, 1.5315695 42.5078491, 1.5313959 42.5081443, 1.5313705 42.5081679, 1.5313461 42.508181, 1.531324 42.5081851, 1.5313005 42.5081877))"
Unnamed Location,mice,"POLYGON ((1.5344104 42.5108184, 1.5340777 42.5110819, 1.5343018 42.5112304, 1.5343384 42.5112003, 1.5344072 42.5112911, 1.5343201 42.5113654, 1.5347105 42.511614, 1.5348147 42.5115252, 1.5354539 42.5116919, 1.5355488 42.511611, 1.5351634 42.5113595, 1.535158 42.5113619, 1.5351384 42.5113787, 1.5349898 42.5112853, 1.5348779 42.5113824, 1.5348025 42.5113344, 1.5349416 42.5112067, 1.5349533 42.511196, 1.5346948 42.5110112, 1.5346016 42.5109528, 1.5344104 42.5108184))"
Unnamed Location,mice,"POLYGON ((1.534371 42.5111788, 1.5344386 42.5112642, 1.5345471 42.5111717, 1.5346884 42.5110462, 1.534595 42.5109813, 1.534371 42.5111788))"
